# cpu=11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
# kernel=Linux 6.6.87.2-microsoft-standard-WSL2
# compiler=gcc 11.4.0
# date=2026-08-24T19:38:15Z
# git_sha=971fd2e
# tsc_usable=1 tsc_flags_known=1 ns_per_tick=0.323874
# timer_overhead_ns=6.48
# profile=paranoid metadata_bytes=40
# counters=on
workload,allocator,rep,ops,ns_total,ops_per_sec,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,timer_overhead_ns,peak_payload_bytes,peak_block_bytes,peak_blocks,util_pct,meta_bytes_per_alloc,quarantined,arena_bytes,seed
churn,mars,5,400000,57185340,6994799.7,101.4,93.3,211.2,545.4,59663.4,6.48,3175881,3202624,512,99.16,52.2,0,67108864,20260814
churn,mars,6,400000,58660769,6818867.3,103.6,92.6,208.6,553.2,498312.6,6.48,2623633,2650288,512,98.99,52.1,0,67108864,20260815
churn,mars,7,400000,56889860,7031130.0,101.4,92.0,208.6,568.7,185547.5,6.48,2895396,2922064,512,99.09,52.1,0,67108864,20260816
churn,mars,8,400000,55718576,7178934.4,99.8,91.3,202.1,545.4,81886.9,6.48,3264443,3291040,512,99.19,51.9,0,67108864,20260817
churn,mars,9,400000,60785372,6580530.6,107.5,98.5,226.7,550.6,122671.4,6.48,2813831,2840912,512,99.05,52.9,0,67108864,20260818
churn,mars,10,400000,63272307,6321881.1,115.3,95.9,268.2,633.5,1764188.3,6.48,2724132,2750992,512,99.02,52.5,0,67108864,20260819
churn,mars,11,400000,60348338,6628185.8,108.5,95.9,250.0,594.6,61509.4,6.48,3361445,3388288,512,99.21,52.4,0,67108864,20260820
churn,system,1,400000,14863514,26911536.5,12.6,7.4,136.0,348.5,48498.5,6.48,0,0,0,0.00,0.0,0,67108864,20260810
churn,system,2,400000,12772396,31317538.2,11.3,6.5,121.8,300.6,149243.6,6.48,0,0,0,0.00,0.0,0,67108864,20260811
churn,system,3,400000,12702937,31488780.9,11.3,6.5,123.1,296.7,62994.4,6.48,0,0,0,0.00,0.0,0,67108864,20260812
churn,system,4,400000,13773020,29042287.0,11.3,6.8,128.3,308.3,11071.3,6.48,0,0,0,0.00,0.0,0,67108864,20260813
churn,system,5,400000,14536637,27516680.8,14.3,7.8,138.6,364.0,298544.1,6.48,0,0,0,0.00,0.0,0,67108864,20260814
churn,system,6,400000,13848187,28884647.5,13.3,7.4,136.0,351.1,73223.0,6.48,0,0,0,0.00,0.0,0,67108864,20260815
churn,system,7,400000,13040766,30673044.8,11.7,6.8,127.0,312.2,33610.3,6.48,0,0,0,0.00,0.0,0,67108864,20260816
churn,system,8,400000,13534682,29553705.1,12.6,7.4,130.8,312.2,50861.1,6.48,0,0,0,0.00,0.0,0,67108864,20260817
churn,system,9,400000,13541449,29538936.3,12.3,7.4,132.1,314.8,79164.1,6.48,0,0,0,0.00,0.0,0,67108864,20260818
churn,system,10,400000,14708109,27195882.2,12.6,7.4,133.4,335.5,120548.4,6.48,0,0,0,0.00,0.0,0,67108864,20260819
churn,system,11,400000,13923095,28729244.5,13.0,7.4,139.9,358.9,35929.2,6.48,0,0,0,0.00,0.0,0,67108864,20260820
realloc_grow,mars,1,200001,37046391,5398663.5,145.7,144.4,202.1,400.3,52969.9,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260810
realloc_grow,mars,2,200001,36393456,5495521.0,143.5,136.7,275.9,529.9,136414.0,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260811
realloc_grow,mars,3,200001,40034473,4995719.6,158.1,136.7,304.4,1112.8,65058.4,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260812
realloc_grow,mars,4,200001,43503238,4597381.9,173.6,146.4,413.3,610.2,96305.8,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260813
realloc_grow,mars,5,200001,34709183,5762192.7,136.7,134.7,235.8,392.5,242683.7,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260814
realloc_grow,mars,6,200001,37126838,5386965.6,146.7,136.7,288.9,599.8,239027.5,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260815
realloc_grow,mars,7,200001,35920519,5567876.1,142.2,133.4,275.9,522.1,110023.1,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260816
realloc_grow,mars,8,200001,35243829,5674780.7,135.7,134.7,204.7,379.6,113639.8,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260817
realloc_grow,mars,9,200001,37738119,5299707.7,139.3,136.7,218.9,423.6,157450.5,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260818
realloc_grow,mars,10,200001,38483660,5197036.9,142.2,140.6,233.2,389.9,66405.4,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260819
realloc_grow,mars,11,200001,41381539,4833097.2,153.8,145.7,292.8,524.7,49010.2,6.48,1005308,1005360,1,99.99,52.0,0,67108864,20260820
realloc_grow,system,1,200001,48365140,4135230.5,200.8,29.5,2252.9,2605.2,88721.0,6.48,0,0,0,0.00,0.0,0,67108864,20260810
realloc_grow,system,2,200001,48412924,4131148.9,200.2,30.4,2211.4,2771.1,296017.0,6.48,0,0,0,0.00,0.0,0,67108864,20260811
realloc_grow,system,3,200001,61849457,3233674.3,257.2,40.8,2615.6,6875.2,1713180.5,6.48,0,0,0,0.00,0.0,0,67108864,20260812
realloc_grow,system,4,200001,71759804,2787089.6,298.3,50.8,3040.5,12181.5,915696.1,6.48,0,0,0,0.00,0.0,0,67108864,20260813
realloc_grow,system,5,200001,50829349,3934754.3,209.9,30.4,2429.1,2957.6,170317.4,6.48,0,0,0,0.00,0.0,0,67108864,20260814
realloc_grow,system,6,200001,48114746,4156750.6,198.2,29.1,2263.2,2916.2,148434.5,6.48,0,0,0,0.00,0.0,0,67108864,20260815
realloc_grow,system,7,200001,48244475,4145573.1,199.5,29.1,2221.8,2957.6,133535.4,6.48,0,0,0,0.00,0.0,0,67108864,20260816
realloc_grow,system,8,200001,48030115,4164075.0,198.9,29.5,2232.1,2874.7,53893.9,6.48,0,0,0,0.00,0.0,0,67108864,20260817
